Date of Reading,(IN) SD1101 (Flow) (Flow (m3/hr)),(OUT) SD1003 (Flow) (Flow (m3/hr)),Southdown WSR 12" outlet TM to Queenborough (Balance) (Flow (m3/hr))
10/04/2022 14:00:00,50,38.80001,11.19999
10/04/2022 14:15:00,51.19999,40.66668,10.53331
10/04/2022 14:30:00,49.60001,38.4,11.20001
10/04/2022 14:45:00,49.60001,38.66667,10.93334
10/04/2022 15:00:00,52.40002,40.40001,12.00001
10/04/2022 15:15:00,54,42.00001,11.99999
10/04/2022 15:30:00,50.4,38.80001,11.59999
10/04/2022 15:45:00,52.80001,40.66668,12.13333
10/04/2022 16:00:00,50.8,38.80001,11.99999
10/04/2022 16:15:00,52.40002,40.66668,11.73334
10/04/2022 16:30:00,52.80001,40.80001,12
10/04/2022 16:45:00,52.80001,40.66668,12.13333
10/04/2022 17:00:00,53.20001,40.80001,12.4
10/04/2022 17:15:00,51.99998,39.33334,12.66664
10/04/2022 17:30:00,51.59999,40.40001,11.19998
10/04/2022 17:45:00,56.00002,44,12.00002
10/04/2022 18:00:00,53.20001,41.20001,12
10/04/2022 18:15:00,53.20001,40.66668,12.53333
10/04/2022 18:30:00,51.19999,39.60001,11.59998
10/04/2022 18:45:00,54.79999,42.66668,12.13331
10/04/2022 19:00:00,55.19999,42.40001,12.79998
10/04/2022 19:15:00,51.19999,37.33334,13.86665
10/04/2022 19:30:00,51.59999,39.60001,11.99998
10/04/2022 19:45:00,49.60001,36,13.60001
10/04/2022 20:00:00,46.4,34.8,11.6
10/04/2022 20:15:00,45.60001,34.66667,10.93334
10/04/2022 20:30:00,45.20002,33.6,11.60002
10/04/2022 20:45:00,42.40001,31.33333,11.06668
10/04/2022 21:00:00,42.00001,31.2,10.80001
10/04/2022 21:15:00,43.99999,32,11.99999
10/04/2022 21:30:00,44.39999,32.8,11.59999
10/04/2022 21:45:00,45.60001,34,11.60001
10/04/2022 22:00:00,42.40001,31.2,11.20001
10/04/2022 22:15:00,40,28.66667,11.33333
10/04/2022 22:30:00,40.39999,29.2,11.19999
10/04/2022 22:45:00,39.6,28,11.6
10/04/2022 23:00:00,36.79999,26,10.79999
10/04/2022 23:15:00,37.19999,26,11.19999
10/04/2022 23:30:00,36.79999,26.4,10.39999
10/04/2022 23:45:00,37.19999,26.66667,10.53332
11/04/2022 00:00:00,38.00002,27.2,10.80002
11/04/2022 00:15:00,35.2,24,11.2
11/04/2022 00:30:00,34.4,24.8,9.6
11/04/2022 00:45:00,33.6,24.66667,8.93333
11/04/2022 01:00:00,34.4,24.8,9.6
11/04/2022 01:15:00,32.8,24,8.8
11/04/2022 01:30:00,33.2,24,9.2
11/04/2022 01:45:00,34,24.66667,9.33333
11/04/2022 02:00:00,32.4,23.6,8.8
11/04/2022 02:15:00,34,25.33333,8.66667
11/04/2022 02:30:00,35.6,26,9.6
11/04/2022 02:45:00,32.4,23.33333,9.06667
11/04/2022 03:00:00,32,23.6,8.4
11/04/2022 03:15:00,34,26,8
11/04/2022 03:30:00,33.6,24.8,8.8
11/04/2022 03:45:00,32.8,24.66667,8.13333
11/04/2022 04:00:00,34.4,26,8.4
11/04/2022 04:15:00,35.6,26,9.6
11/04/2022 04:30:00,37.19999,28.4,8.79999
11/04/2022 04:45:00,38.00002,29.33333,8.66669
11/04/2022 05:00:00,37.59998,28.8,8.79998
11/04/2022 05:15:00,38.80001,30,8.80001
11/04/2022 05:30:00,40,30.8,9.2
11/04/2022 05:45:00,43.99999,34.66667,9.33332
11/04/2022 06:00:00,44.39999,34,10.39999
11/04/2022 06:15:00,47.2,,47.2
11/04/2022 06:30:00,50.8,,50.8
11/04/2022 06:45:00,49.20001,38,11.20001
11/04/2022 07:00:00,49.20001,38.80001,10.4
11/04/2022 07:15:00,54,,54
11/04/2022 07:30:00,56.00002,,56.00002
11/04/2022 07:45:00,56.80001,44.66667,12.13334
11/04/2022 08:00:00,55.59998,44.4,11.19998
11/04/2022 08:15:00,56.40001,44,12.40001
11/04/2022 08:30:00,56.00002,44.8,11.20002
11/04/2022 08:45:00,57.6,46,11.6
11/04/2022 09:00:00,56.40001,45.2,11.20001
11/04/2022 09:15:00,56.40001,46,10.40001
11/04/2022 09:30:00,55.19999,44.8,10.39999
11/04/2022 09:45:00,54.4,43.33334,11.06666
11/04/2022 10:00:00,56.00002,45.2,10.80002
11/04/2022 10:15:00,55.19999,45.33333,9.86666
11/04/2022 10:30:00,58.79999,47.99999,10.8
11/04/2022 10:45:00,54.79999,44.66667,10.13332
11/04/2022 11:00:00,58,47.59999,10.40001
11/04/2022 11:15:00,54.4,44,10.4
11/04/2022 11:30:00,54,44.8,9.2
11/04/2022 11:45:00,52.80001,42.00001,10.8
11/04/2022 12:00:00,50.8,42.00001,8.79999
11/04/2022 12:15:00,49.60001,40.66668,8.93333
11/04/2022 12:30:00,50.4,41.60001,8.79999
11/04/2022 12:45:00,50.8,42.66668,8.13332
11/04/2022 13:00:00,48.39998,40.40001,7.99997
11/04/2022 13:15:00,49.60001,42.66668,6.93333
11/04/2022 13:30:00,51.19999,42.80001,8.39998
11/04/2022 13:45:00,50,41.33334,8.66666
11/04/2022 14:00:00,50.4,42.40001,7.99999
11/04/2022 14:15:00,50.4,42.66667,7.73333
11/04/2022 14:30:00,50.4,42.00001,8.39999
11/04/2022 14:45:00,47.99999,40.66668,7.33331
11/04/2022 15:00:00,50.4,41.20001,9.19999
11/04/2022 15:15:00,51.99998,43.33334,8.66664
11/04/2022 15:30:00,51.19999,41.60001,9.59998
11/04/2022 15:45:00,51.99998,41.33334,10.66664
11/04/2022 16:00:00,50.8,41.60001,9.19999
11/04/2022 16:15:00,51.59999,40.66667,10.93332
11/04/2022 16:30:00,51.99998,42.40001,9.59997
11/04/2022 16:45:00,51.19999,42.00001,9.19998
11/04/2022 17:00:00,53.20001,43.20001,10
11/04/2022 17:15:00,53.6,44.66667,8.93333
11/04/2022 17:30:00,52.40002,42.80001,9.60001
11/04/2022 17:45:00,52.40002,42.66668,9.73334
11/04/2022 18:00:00,54,44.4,9.6
11/04/2022 18:15:00,55.59998,45.33333,10.26665
11/04/2022 18:30:00,52.80001,43.2,9.60001
11/04/2022 18:45:00,51.19999,40.66668,10.53331
11/04/2022 19:00:00,51.19999,42.40001,8.79998
11/04/2022 19:15:00,52.40002,42.66668,9.73334
11/04/2022 19:30:00,49.60001,40.80001,8.8
11/04/2022 19:45:00,49.20001,38.66667,10.53334
11/04/2022 20:00:00,47.2,38.80001,8.39999
11/04/2022 20:15:00,47.99999,40.00001,7.99998
11/04/2022 20:30:00,44.39999,36,8.39999
11/04/2022 20:45:00,42.40001,34,8.40001
11/04/2022 21:00:00,42.8,34.8,8
11/04/2022 21:15:00,44.39999,35.33333,9.06666
11/04/2022 21:30:00,42.8,35.2,7.6
11/04/2022 21:45:00,40.79999,32,8.79999
11/04/2022 22:00:00,37.19999,30.4,6.79999
11/04/2022 22:15:00,37.59998,31.33333,6.26665
11/04/2022 22:30:00,35.6,29.2,6.4
11/04/2022 22:45:00,35.6,28.66667,6.93333
11/04/2022 23:00:00,34.8,28.4,6.4
11/04/2022 23:15:00,34.8,27.33333,7.46667
11/04/2022 23:30:00,34,28,6
11/04/2022 23:45:00,36.79999,29.33333,7.46666
12/04/2022 00:00:00,35.2,28.8,6.4
12/04/2022 00:15:00,34.8,29.33333,5.46667
12/04/2022 00:30:00,36.79999,30,6.79999
12/04/2022 00:45:00,34.8,28,6.8
12/04/2022 01:00:00,34.8,28.8,6
12/04/2022 01:15:00,32.4,26,6.4
12/04/2022 01:30:00,32,26.4,5.6
12/04/2022 01:45:00,32,26.66667,5.33333
12/04/2022 02:00:00,34.4,28.4,6
12/04/2022 02:15:00,34.4,28.66667,5.73333
12/04/2022 02:30:00,31.2,25.2,6
12/04/2022 02:45:00,31.6,26,5.6
12/04/2022 03:00:00,32,26.8,5.2
12/04/2022 03:15:00,32.4,26,6.4
12/04/2022 03:30:00,30.4,25.2,5.2
12/04/2022 03:45:00,31.2,25.33333,5.86667
12/04/2022 04:00:00,31.2,26,5.2
12/04/2022 04:15:00,33.2,28,5.2
12/04/2022 04:30:00,33.2,27.6,5.6
12/04/2022 04:45:00,32.4,26.66667,5.73333
12/04/2022 05:00:00,35.6,29.6,6
12/04/2022 05:15:00,38.40001,32,6.40001
12/04/2022 05:30:00,40,33.6,6.4
12/04/2022 05:45:00,40.79999,32.66667,8.13332
12/04/2022 06:00:00,41.60002,35.2,6.40002
12/04/2022 06:15:00,45.60001,38.66667,6.93334
12/04/2022 06:30:00,50.8,42.80001,7.99999
12/04/2022 06:45:00,48.80002,42,6.80002
12/04/2022 07:00:00,49.20001,41.60001,7.6
12/04/2022 07:15:00,49.60001,42.00001,7.6
12/04/2022 07:30:00,51.19999,43.60001,7.59998
12/04/2022 07:45:00,50.8,43.33334,7.46666
12/04/2022 08:00:00,55.19999,46.8,8.39999
12/04/2022 08:15:00,56.80001,47.99999,8.80002
12/04/2022 08:30:00,55.59998,47.2,8.39998
12/04/2022 08:45:00,52.40002,45.33333,7.06669
12/04/2022 09:00:00,55.59998,47.59999,7.99999
12/04/2022 09:15:00,51.59999,44,7.59999
12/04/2022 09:30:00,51.99998,44.8,7.19998
12/04/2022 09:45:00,49.60001,42.66667,6.93334
12/04/2022 10:00:00,50.4,44,6.4
12/04/2022 10:15:00,51.99998,44.66667,7.33331
12/04/2022 10:30:00,53.20001,46,7.20001
12/04/2022 10:45:00,50.4,44,6.4
12/04/2022 11:00:00,50.4,44.4,6
12/04/2022 11:15:00,51.99998,46,5.99998
12/04/2022 11:30:00,49.60001,43.2,6.40001
12/04/2022 11:45:00,48.39998,42.66668,5.7333
12/04/2022 12:00:00,45.60001,40.00001,5.6
12/04/2022 12:15:00,45.60001,40.00001,5.6
12/04/2022 12:30:00,48.80002,42.8,6.00002
12/04/2022 12:45:00,50,44,6
12/04/2022 13:00:00,48.80002,42.8,6.00002
12/04/2022 13:15:00,45.20002,39.33334,5.86668
12/04/2022 13:30:00,50,44,6
12/04/2022 13:45:00,47.59999,41.33334,6.26665
12/04/2022 14:00:00,45.20002,39.60001,5.60001
12/04/2022 14:15:00,45.20002,39.33334,5.86668
12/04/2022 14:30:00,47.2,41.60001,5.59999
12/04/2022 14:45:00,44.79998,39.33334,5.46664
12/04/2022 15:00:00,44.79998,39.60001,5.19997
12/04/2022 15:15:00,46.4,41.33334,5.06666
12/04/2022 15:30:00,48.80002,42.80001,6.00001
12/04/2022 15:45:00,50,44.66667,5.33333
12/04/2022 16:00:00,48.80002,42.80001,6.00001
12/04/2022 16:15:00,49.20001,42.66668,6.53333
12/04/2022 16:30:00,51.19999,44.8,6.39999
12/04/2022 16:45:00,49.60001,43.33334,6.26667
12/04/2022 17:00:00,48.80002,42.40001,6.40001
12/04/2022 17:15:00,50.8,44,6.8
12/04/2022 17:30:00,54,47.59999,6.40001
12/04/2022 17:45:00,50,43.33334,6.66666
12/04/2022 18:00:00,50,44.4,5.6
12/04/2022 18:15:00,51.99998,45.33333,6.66665
12/04/2022 18:30:00,51.19999,45.2,5.99999
12/04/2022 18:45:00,48.39998,42.00001,6.39997
12/04/2022 19:00:00,47.99999,42.40001,5.59998
12/04/2022 19:15:00,51.19999,44,7.19999
12/04/2022 19:30:00,48.80002,43.2,5.60002
12/04/2022 19:45:00,44.39999,39.33334,5.06665
12/04/2022 20:00:00,47.2,41.60001,5.59999
12/04/2022 20:15:00,44.39999,39.33334,5.06665
12/04/2022 20:30:00,43.6,38.80001,4.79999
12/04/2022 20:45:00,39.6,34.66667,4.93333
12/04/2022 21:00:00,39.2,35.2,4
12/04/2022 21:15:00,37.59998,34,3.59998
12/04/2022 21:30:00,38.80001,34.4,4.40001
12/04/2022 21:45:00,37.59998,34,3.59998
12/04/2022 22:00:00,34.4,31.2,3.2
12/04/2022 22:15:00,35.2,32.66667,2.53333
12/04/2022 22:30:00,35.2,31.6,3.6
12/04/2022 22:45:00,34,30.66667,3.33333
12/04/2022 23:00:00,31.6,28.8,2.8
12/04/2022 23:15:00,32,28.66667,3.33333
12/04/2022 23:30:00,29.6,27.2,2.4
12/04/2022 23:45:00,31.2,29.33333,1.86667
13/04/2022 00:00:00,32.4,29.6,2.8
13/04/2022 00:15:00,30.8,28,2.8
13/04/2022 00:30:00,34,31.2,2.8
13/04/2022 00:45:00,34,31.33333,2.66667
13/04/2022 01:00:00,36.4,33.2,3.2
13/04/2022 01:15:00,32.4,29.33333,3.06667
13/04/2022 01:30:00,32.4,30.4,2
13/04/2022 01:45:00,30.4,28.66667,1.73333
13/04/2022 02:00:00,29.6,27.6,2
13/04/2022 02:15:00,30,29.33333,0.66667
13/04/2022 02:30:00,27.2,26,1.2
13/04/2022 02:45:00,27.2,25.33333,1.86667
13/04/2022 03:00:00,26.8,26,0.8
13/04/2022 03:15:00,28.4,27.33333,1.06667
13/04/2022 03:30:00,28.8,27.6,1.2
13/04/2022 03:45:00,28.4,27.33333,1.06667
13/04/2022 04:00:00,27.6,26.4,1.2
13/04/2022 04:15:00,28.8,28.66667,0.13333
13/04/2022 04:30:00,32.8,30.8,2
13/04/2022 04:45:00,35.2,33.33333,1.86667
13/04/2022 05:00:00,32.4,30.8,1.6
13/04/2022 05:15:00,34.4,33.33333,1.06667
13/04/2022 05:30:00,36.79999,34.4,2.39999
13/04/2022 05:45:00,38.00002,36,2.00002
13/04/2022 06:00:00,42.00001,38.4,3.60001
13/04/2022 06:15:00,41.60002,39.33334,2.26668
13/04/2022 06:30:00,46.00001,42.4,3.60001
13/04/2022 06:45:00,43.2,40.66668,2.53332
13/04/2022 07:00:00,47.99999,43.60001,4.39998
13/04/2022 07:15:00,50.8,46,4.8
13/04/2022 07:30:00,50.8,45.6,5.2
13/04/2022 07:45:00,49.20001,44.66667,4.53334
13/04/2022 08:00:00,51.19999,46.39999,4.8
13/04/2022 08:15:00,56.00002,49.99999,6.00003
13/04/2022 08:30:00,53.6,48.79999,4.80001
13/04/2022 08:45:00,55.59998,49.99999,5.59999
13/04/2022 09:00:00,55.59998,50.4,5.19998
13/04/2022 09:15:00,54.4,48.66666,5.73334
13/04/2022 09:30:00,55.19999,49.99999,5.2
13/04/2022 09:45:00,49.20001,44,5.20001
13/04/2022 10:00:00,49.60001,45.6,4.00001
13/04/2022 10:15:00,50.4,46.66666,3.73334
13/04/2022 10:30:00,49.60001,45.6,4.00001
13/04/2022 10:45:00,47.2,44,3.2
13/04/2022 11:00:00,46.00001,43.60001,2.4
13/04/2022 11:15:00,45.60001,43.33334,2.26667
13/04/2022 11:30:00,46.8,44.4,2.4
13/04/2022 11:45:00,46.4,44.66667,1.73333
13/04/2022 12:00:00,44.79998,42.00001,2.79997
13/04/2022 12:15:00,46.8,44.66667,2.13333
13/04/2022 12:30:00,46.00001,42.40001,3.6
13/04/2022 12:45:00,44.39999,41.33334,3.06665
13/04/2022 13:00:00,43.2,40.40001,2.79999
13/04/2022 13:15:00,43.6,41.33334,2.26666
13/04/2022 13:30:00,44.39999,41.60001,2.79998
13/04/2022 13:45:00,46.00001,41.33334,4.66667
13/04/2022 14:00:00,43.99999,41.60001,2.39998
13/04/2022 14:15:00,45.60001,43.33334,2.26667
13/04/2022 14:30:00,46.4,43.2,3.2
13/04/2022 14:45:00,43.2,41.33334,1.86666
13/04/2022 15:00:00,44.79998,42.00001,2.79997
13/04/2022 15:15:00,46.8,43.33334,3.46666
13/04/2022 15:30:00,42.8,40.80001,1.99999
13/04/2022 15:45:00,43.2,,43.2
13/04/2022 16:00:00,43.99999,,43.99999
13/04/2022 16:15:00,46.00001,42.66667,3.33334
13/04/2022 16:30:00,45.20002,42.80001,2.40001
13/04/2022 16:45:00,47.59999,44.66667,2.93332
13/04/2022 17:00:00,49.60001,46.39999,3.20002
13/04/2022 17:15:00,50,46,4
13/04/2022 17:30:00,45.60001,43.60001,2
13/04/2022 17:45:00,47.99999,44.66667,3.33332
13/04/2022 18:00:00,49.60001,46.39999,3.20002
13/04/2022 18:15:00,47.59999,44,3.59999
13/04/2022 18:30:00,44.79998,42.80001,1.99997
13/04/2022 18:45:00,44.39999,42.00001,2.39998
13/04/2022 19:00:00,46.4,44,2.4
13/04/2022 19:15:00,45.60001,43.33334,2.26667
13/04/2022 19:30:00,43.2,41.20001,1.99999
13/04/2022 19:45:00,41.19998,39.33334,1.86664
13/04/2022 20:00:00,41.19998,40.80001,0.39997
13/04/2022 20:15:00,38.00002,36.66667,1.33335
13/04/2022 20:30:00,36.4,36.8,-0.4
13/04/2022 20:45:00,35.6,36.66667,-1.06667
13/04/2022 21:00:00,34.4,34.8,-0.4
13/04/2022 21:15:00,36.4,36.66667,-0.26667
13/04/2022 21:30:00,33.2,34,-0.8
13/04/2022 21:45:00,32.8,35.33333,-2.53333
13/04/2022 22:00:00,32,33.2,-1.2
13/04/2022 22:15:00,32,32.66667,-0.66667
13/04/2022 22:30:00,28,30,-2
13/04/2022 22:45:00,27.6,29.33333,-1.73333
13/04/2022 23:00:00,26.4,28.8,-2.4
13/04/2022 23:15:00,25.6,28.66667,-3.06667
13/04/2022 23:30:00,28.8,30.8,-2
13/04/2022 23:45:00,25.6,28.66667,-3.06667
14/04/2022 00:00:00,25.2,30,-4.8
14/04/2022 00:15:00,26.8,30.66667,-3.86667
14/04/2022 00:30:00,32.4,34.4,-2
14/04/2022 00:45:00,28,30.66667,-2.66667
14/04/2022 01:00:00,26.4,30,-3.6
14/04/2022 01:15:00,28,30.66667,-2.66667
14/04/2022 01:30:00,26.8,30.4,-3.6
14/04/2022 01:45:00,22.8,26.66667,-3.86667
14/04/2022 02:00:00,22.8,28,-5.2
14/04/2022 02:15:00,19.6,25.33333,-5.73333
14/04/2022 02:30:00,18.8,24.8,-6
14/04/2022 02:45:00,18.8,24.66667,-5.86667
14/04/2022 03:00:00,20,26,-6
14/04/2022 03:15:00,24,30.66667,-6.66667
14/04/2022 03:30:00,19.6,25.6,-6
14/04/2022 03:45:00,19.6,26,-6.4
14/04/2022 04:00:00,20.4,26.8,-6.4
14/04/2022 04:15:00,20.4,27.33333,-6.93333
14/04/2022 04:30:00,24,30.4,-6.4
14/04/2022 04:45:00,24.8,30.66667,-5.86667
14/04/2022 05:00:00,25.2,31.2,-6
14/04/2022 05:15:00,24,30.66667,-6.66667
14/04/2022 05:30:00,29.2,34.8,-5.6
14/04/2022 05:45:00,30,35.33333,-5.33333
14/04/2022 06:00:00,33.6,38.4,-4.8
14/04/2022 06:15:00,33.6,39.33334,-5.73334
14/04/2022 06:30:00,36.4,40.80001,-4.40001
14/04/2022 06:45:00,38.00002,42.66667,-4.66665
14/04/2022 07:00:00,39.2,44,-4.8
14/04/2022 07:15:00,44.79998,49.33332,-4.53334
14/04/2022 07:30:00,44.39999,48.39999,-4
14/04/2022 07:45:00,44.79998,48.66666,-3.86668
14/04/2022 08:00:00,42.8,47.59999,-4.79999
14/04/2022 08:15:00,43.6,49.99999,-6.39999
14/04/2022 08:30:00,46.4,50.79999,-4.39999
14/04/2022 08:45:00,43.99999,49.33332,-5.33333
14/04/2022 09:00:00,43.6,49.19999,-5.59999
14/04/2022 09:15:00,42.40001,47.33332,-4.93331
14/04/2022 09:30:00,40.79999,47.19999,-6.4
14/04/2022 09:45:00,41.60002,47.33332,-5.7333
14/04/2022 10:00:00,41.19998,47.59999,-6.40001
14/04/2022 10:15:00,38.40001,43.33334,-4.93333
14/04/2022 10:30:00,38.80001,46.39999,-7.59998
14/04/2022 10:45:00,38.40001,45.33333,-6.93332
14/04/2022 11:00:00,40,47.19999,-7.19999
14/04/2022 11:15:00,39.6,46,-6.4
14/04/2022 11:30:00,40.79999,48.39999,-7.6
14/04/2022 11:45:00,38.00002,44.66667,-6.66665
14/04/2022 12:00:00,35.6,44,-8.4
14/04/2022 12:15:00,34,42.00001,-8.00001
14/04/2022 12:30:00,31.2,40.80001,-9.60001
14/04/2022 12:45:00,32,41.33334,-9.33334
14/04/2022 13:00:00,31.6,40.80001,-9.20001
14/04/2022 13:15:00,32.4,42.00001,-9.60001
14/04/2022 13:30:00,36.4,45.2,-8.8
14/04/2022 13:45:00,36,44.66667,-8.66667
14/04/2022 14:00:00,31.6,41.20001,-9.60001
14/04/2022 14:15:00,31.6,41.33334,-9.73334
14/04/2022 14:30:00,37.59998,46.4,-8.80002
14/04/2022 14:45:00,31.2,40.66668,-9.46668
14/04/2022 15:00:00,32.4,42.40001,-10.00001
14/04/2022 15:15:00,34.8,44.66667,-9.86667
14/04/2022 15:30:00,34.4,44,-9.6
14/04/2022 15:45:00,29.2,44,-14.8
14/04/2022 16:00:00,21.2,44.4,-23.2
14/04/2022 16:15:00,20,46,-26
14/04/2022 16:30:00,18,44.8,-26.8
14/04/2022 16:45:00,15.2,42.66667,-27.46667
14/04/2022 17:00:00,16,44,-28
14/04/2022 17:15:00,18.4,46,-27.6
14/04/2022 17:30:00,16.4,44,-27.6
14/04/2022 17:45:00,15.2,42.66668,-27.46668
14/04/2022 18:00:00,16.4,43.60001,-27.20001
14/04/2022 18:15:00,16,44,-28
14/04/2022 18:30:00,16.8,44.4,-27.6
14/04/2022 18:45:00,15.6,42.00001,-26.40001
14/04/2022 19:00:00,16,43.20001,-27.20001
14/04/2022 19:15:00,14,40.00001,-26.00001
14/04/2022 19:30:00,14.4,41.20001,-26.80001
14/04/2022 19:45:00,14,40.00001,-26.00001
14/04/2022 20:00:00,12.4,38.4,-26
14/04/2022 20:15:00,12.8,37.33334,-24.53334
14/04/2022 20:30:00,14.4,37.6,-23.2
14/04/2022 20:45:00,16.4,37.33334,-20.93334
14/04/2022 21:00:00,16.8,38,-21.2
14/04/2022 21:15:00,17.6,37.33334,-19.73334
14/04/2022 21:30:00,12.8,33.2,-20.4
14/04/2022 21:45:00,14.4,34,-19.6
14/04/2022 22:00:00,12.8,32,-19.2
14/04/2022 22:15:00,12.4,31.33333,-18.93333
14/04/2022 22:30:00,11.2,30,-18.8
14/04/2022 22:45:00,12,31.33333,-19.33333
14/04/2022 23:00:00,11.2,29.6,-18.4
14/04/2022 23:15:00,10.4,28,-17.6
14/04/2022 23:30:00,10,28.8,-18.8
14/04/2022 23:45:00,9.2,28,-18.8
15/04/2022 00:00:00,13.6,31.2,-17.6
15/04/2022 00:15:00,13.6,31.33333,-17.73333
15/04/2022 00:30:00,14.8,32.4,-17.6
15/04/2022 00:45:00,13.6,31.33333,-17.73333
15/04/2022 01:00:00,12,29.6,-17.6
15/04/2022 01:15:00,11.6,30,-18.4
15/04/2022 01:30:00,10,28.8,-18.8
15/04/2022 01:45:00,9.6,28,-18.4
15/04/2022 02:00:00,7.2,26,-18.8
15/04/2022 02:15:00,7.2,25.33333,-18.13333
15/04/2022 02:30:00,8.8,26.8,-18
15/04/2022 02:45:00,10.8,28.66667,-17.86667
15/04/2022 03:00:00,9.2,27.2,-18
15/04/2022 03:15:00,8.8,26.66667,-17.86667
15/04/2022 03:30:00,7.2,26,-18.8
15/04/2022 03:45:00,7.6,27.33333,-19.73333
15/04/2022 04:00:00,9.2,27.6,-18.4
15/04/2022 04:15:00,9.2,27.33333,-18.13333
15/04/2022 04:30:00,8.8,26.4,-17.6
15/04/2022 04:45:00,9.2,26.66667,-17.46667
15/04/2022 05:00:00,10.4,28.4,-18
15/04/2022 05:15:00,10.8,28.66667,-17.86667
15/04/2022 05:30:00,14.4,31.2,-16.8
15/04/2022 05:45:00,13.2,30.66667,-17.46667
15/04/2022 06:00:00,16,32.8,-16.8
15/04/2022 06:15:00,19.2,36,-16.8
15/04/2022 06:30:00,22.4,38,-15.6
15/04/2022 06:45:00,22,38,-16
15/04/2022 07:00:00,30.4,44.4,-14
15/04/2022 07:15:00,28.8,43.33334,-14.53334
15/04/2022 07:30:00,30.8,44.8,-14
15/04/2022 07:45:00,35.2,48.66666,-13.46666
15/04/2022 08:00:00,34.4,47.99999,-13.59999
15/04/2022 08:15:00,37.19999,50.66666,-13.46667
15/04/2022 08:30:00,38.40001,51.6,-13.19999
15/04/2022 08:45:00,38.80001,51.33333,-12.53332
15/04/2022 09:00:00,34.4,47.99999,-13.59999
15/04/2022 09:15:00,36,49.99999,-13.99999
15/04/2022 09:30:00,36.4,50.39999,-13.99999
15/04/2022 09:45:00,34.8,48.66666,-13.86666
15/04/2022 10:00:00,35.2,49.59999,-14.39999
15/04/2022 10:15:00,34.8,49.99999,-15.19999
15/04/2022 10:30:00,34.8,48.79999,-13.99999
15/04/2022 10:45:00,35.6,50.66666,-15.06666
15/04/2022 11:00:00,32.8,47.19999,-14.39999
15/04/2022 11:15:00,32,46.66666,-14.66666
15/04/2022 11:30:00,30.4,45.2,-14.8
15/04/2022 11:45:00,30,45.33333,-15.33333
15/04/2022 12:00:00,28,43.20001,-15.20001
15/04/2022 12:15:00,28,44,-16
15/04/2022 12:30:00,28,43.20001,-15.20001
15/04/2022 12:45:00,26.8,41.33334,-14.53334
15/04/2022 13:00:00,26.4,41.60001,-15.20001
15/04/2022 13:15:00,26.8,42.66668,-15.86668
15/04/2022 13:30:00,27.6,42.80001,-15.20001
15/04/2022 13:45:00,28,43.33334,-15.33334
15/04/2022 14:00:00,25.2,41.20001,-16.00001
15/04/2022 14:15:00,28.4,44,-15.6
15/04/2022 14:30:00,24.4,40.80001,-16.40001
15/04/2022 14:45:00,24,41.33334,-17.33334
15/04/2022 15:00:00,24.8,41.20001,-16.40001
15/04/2022 15:15:00,26.4,42.00001,-15.60001
15/04/2022 15:30:00,24.4,40.80001,-16.40001
15/04/2022 15:45:00,25.2,41.33334,-16.13334
15/04/2022 16:00:00,26.8,43.20001,-16.40001
15/04/2022 16:15:00,26,42.66668,-16.66668
15/04/2022 16:30:00,24.4,41.20001,-16.80001
15/04/2022 16:45:00,24,42.00001,-18.00001
15/04/2022 17:00:00,26.4,43.20001,-16.80001
15/04/2022 17:15:00,24,40.66668,-16.66668
15/04/2022 17:30:00,27.6,44.4,-16.8
15/04/2022 17:45:00,28,43.33334,-15.33334
15/04/2022 18:00:00,28.4,45.6,-17.2
15/04/2022 18:15:00,27.2,44.66667,-17.46667
15/04/2022 18:30:00,25.2,42.80001,-17.60001
15/04/2022 18:45:00,22.8,41.33334,-18.53334
15/04/2022 19:00:00,25.2,43.6,-18.4
15/04/2022 19:15:00,22.4,40.66668,-18.26668
15/04/2022 19:30:00,21.6,39.60001,-18.00001
15/04/2022 19:45:00,20.4,38.66667,-18.26667
15/04/2022 20:00:00,20,38.4,-18.4
15/04/2022 20:15:00,20,36.66667,-16.66667
15/04/2022 20:30:00,17.2,35.6,-18.4
15/04/2022 20:45:00,17.6,34.66667,-17.06667
15/04/2022 21:00:00,14.8,33.2,-18.4
15/04/2022 21:15:00,16,34,-18
15/04/2022 21:30:00,16.4,34.4,-18
15/04/2022 21:45:00,12.8,31.33333,-18.53333
15/04/2022 22:00:00,14,32.8,-18.8
15/04/2022 22:15:00,13.2,32.66667,-19.46667
15/04/2022 22:30:00,12.8,32,-19.2
15/04/2022 22:45:00,11.2,30,-18.8
15/04/2022 23:00:00,10,30.4,-20.4
15/04/2022 23:15:00,8,28.66667,-20.66667
15/04/2022 23:30:00,7.6,28.4,-20.8
15/04/2022 23:45:00,6.8,28,-21.2
16/04/2022 00:00:00,5.6,26.8,-21.2
16/04/2022 00:15:00,6.4,28.66667,-22.26667
16/04/2022 00:30:00,6.4,27.6,-21.2
16/04/2022 00:45:00,4,26,-22
16/04/2022 01:00:00,4.8,26.4,-21.6
16/04/2022 01:15:00,5.6,28,-22.4
16/04/2022 01:30:00,5.2,26.8,-21.6
16/04/2022 01:45:00,5.6,27.33333,-21.73333
16/04/2022 02:00:00,2.8,25.6,-22.8
16/04/2022 02:15:00,2.4,24.66667,-22.26667
16/04/2022 02:30:00,2,25.2,-23.2
