Date of Reading,(CUS) IF0832 (Flow) (Flow (m3/hr)),(CUS) IF0833 (Flow) (Flow (m3/hr)),(IN) IF1801 (Flow) (Flow (m3/hr)),(OUT) IF0802 Flow (Flow (m3/hr)),Itchingfield 250mm east TM (Balance) (Flow (m3/hr))
24/12/2024 14:00:00,5.88,,11.044,3.6,1.564
24/12/2024 14:15:00,2.72,,8.02,3.8,1.5
24/12/2024 14:30:00,2.08,,7.372,3.84,1.452
24/12/2024 14:45:00,4,,9.028,3.48,1.548
24/12/2024 15:00:00,2.64,,6.956,2.84,1.476
24/12/2024 15:15:00,2.04,,7.032,3.48,1.512
24/12/2024 15:30:00,1.8,,7.568,4.24,1.528
24/12/2024 15:45:00,4.76,,10.648,4.36,1.528
24/12/2024 16:00:00,2.24,,7.708,3.96,1.508
24/12/2024 16:15:00,1.88,,6.18,2.92,1.38
24/12/2024 16:30:00,2.08,,7.344,3.8,1.464
24/12/2024 16:45:00,1.84,,8.336,5,1.496
24/12/2024 17:00:00,2.64,,8.104,4,1.464
24/12/2024 17:15:00,5.48,,10.088,3,1.608
24/12/2024 17:30:00,3,,8.848,4.28,1.568
24/12/2024 17:45:00,2.08,,7.492,3.2,2.212
24/12/2024 18:00:00,1.76,,6.868,3.6,1.508
24/12/2024 18:15:00,2.12,,7.968,4.16,1.688
24/12/2024 18:30:00,2.16,,7.628,3.68,1.788
24/12/2024 18:45:00,1.68,,7.352,4.32,1.352
24/12/2024 19:00:00,2.96,,9.46,5,1.5
24/12/2024 19:15:00,4.72,,10.22,4.12,1.38
24/12/2024 19:30:00,3.56,,8.08,2.96,1.56
24/12/2024 19:45:00,1.64,,5.84,2.76,1.44
24/12/2024 20:00:00,1.4,,6.408,3.64,1.368
24/12/2024 20:15:00,1.32,,7.784,5,1.464
24/12/2024 20:30:00,1.08,,6.592,3.8,1.712
24/12/2024 20:45:00,1.36,,6.368,3.16,1.848
24/12/2024 21:00:00,4.36,,10.088,3.84,1.888
24/12/2024 21:15:00,2.28,,6.048,2.36,1.408
24/12/2024 21:30:00,2.48,,7.116,3.04,1.596
24/12/2024 21:45:00,3.48,,8.172,3.12,1.572
24/12/2024 22:00:00,1.28,,4.9,2.24,1.38
24/12/2024 22:15:00,1.68,,5.828,2.68,1.468
24/12/2024 22:30:00,1.32,,5.176,2.36,1.496
24/12/2024 22:45:00,1.84,,5.724,2.52,1.364
24/12/2024 23:00:00,4.6,,9.276,3.28,1.396
24/12/2024 23:15:00,1.12,,5.32,2.56,1.64
24/12/2024 23:30:00,0.92,,4.876,2.64,1.316
24/12/2024 23:45:00,1.96,,6.048,2.76,1.328
25/12/2024 00:00:00,3.04,,6.332,2,1.292
25/12/2024 00:15:00,1.16,,3.924,1.48,1.284
25/12/2024 00:30:00,1.04,,4.028,1.64,1.348
25/12/2024 00:45:00,1.08,,3.548,1.16,1.308
25/12/2024 01:00:00,3.72,,6.608,1.32,1.568
25/12/2024 01:15:00,1,,3.052,0.6,1.452
25/12/2024 01:30:00,0.8,,2.904,0.68,1.424
25/12/2024 01:45:00,0.92,,2.956,0.64,1.396
25/12/2024 02:00:00,1,,3.292,0.92,1.372
25/12/2024 02:15:00,2.56,,4.744,0.76,1.424
25/12/2024 02:30:00,2.24,,4.312,0.68,1.392
25/12/2024 02:45:00,3.8,,6.08,0.76,1.52
25/12/2024 03:00:00,0.76,,2.86,0.68,1.42
25/12/2024 03:15:00,0.64,,2.696,0.6,1.456
25/12/2024 03:30:00,0.76,,2.64,0.44,1.44
25/12/2024 03:45:00,0.76,,2.648,0.44,1.448
25/12/2024 04:00:00,0.68,,2.652,0.52,1.452
25/12/2024 04:15:00,0.64,,2.856,0.8,1.416
25/12/2024 04:30:00,0.72,,2.648,0.56,1.368
25/12/2024 04:45:00,6.48,,8.48,0.48,1.52
25/12/2024 05:00:00,0.68,,2.556,0.48,1.396
25/12/2024 05:15:00,0.68,,2.964,0.84,1.444
25/12/2024 05:30:00,0.68,,2.78,0.68,1.42
25/12/2024 05:45:00,0.64,,2.692,0.64,1.412
25/12/2024 06:00:00,0.8,,2.664,0.44,1.424
25/12/2024 06:15:00,0.72,,2.864,0.72,1.424
25/12/2024 06:30:00,4.16,,6.692,1.04,1.492
25/12/2024 06:45:00,3.84,,6.512,1.2,1.472
25/12/2024 07:00:00,2.32,,5.028,1.28,1.428
25/12/2024 07:15:00,1.08,,4.096,1.44,1.576
25/12/2024 07:30:00,1.16,,5.236,2.68,1.396
25/12/2024 07:45:00,1.04,,6.032,3.6,1.392
25/12/2024 08:00:00,1.16,,5.672,2.92,1.592
25/12/2024 08:15:00,2.44,,9.296,5.04,1.816
25/12/2024 08:30:00,5.36,,11.604,4.16,2.084
25/12/2024 08:45:00,3.52,,10.716,5.56,1.636
25/12/2024 09:00:00,4.44,,11.06,5.16,1.46
25/12/2024 09:15:00,4.92,,13.512,6.96,1.632
25/12/2024 09:30:00,4.48,,12.092,5.48,2.132
25/12/2024 09:45:00,2.88,,10.8,6.24,1.68
25/12/2024 10:00:00,3.64,,10.764,5.56,1.564
25/12/2024 10:15:00,3.16,,12.296,7.72,1.416
25/12/2024 10:30:00,4.88,,12.296,6,1.416
25/12/2024 10:45:00,2.72,,8.188,4.16,1.308
25/12/2024 11:00:00,2.28,,9.3,5.72,1.3
25/12/2024 11:15:00,3.24,,9.692,5.12,1.332
25/12/2024 11:30:00,3.52,,10.272,5.28,1.472
25/12/2024 11:45:00,1.6,,8.172,5.12,1.452
25/12/2024 12:00:00,3.84,,10.232,4.92,1.472
25/12/2024 12:15:00,4.84,,10.748,4.44,1.468
25/12/2024 12:30:00,1.32,,7.028,4.24,1.468
25/12/2024 12:45:00,1.52,,7.228,4.2,1.508
25/12/2024 13:00:00,1.52,,7.032,3.88,1.632
25/12/2024 13:15:00,1.68,,7.216,4,1.536
25/12/2024 13:30:00,1.6,,6,2.8,1.6
25/12/2024 13:45:00,3.6,,8.64,3.44,1.6
25/12/2024 14:00:00,1.84,,6.852,3.4,1.612
25/12/2024 14:15:00,5.72,,9.94,2.6,1.62
25/12/2024 14:30:00,1.92,,6.676,3.32,1.436
25/12/2024 14:45:00,1.68,,6.424,3.24,1.504
25/12/2024 15:00:00,1.44,,5.724,2.8,1.484
25/12/2024 15:15:00,1.28,,5.648,2.96,1.408
25/12/2024 15:30:00,1.2,,5.144,2.4,1.544
25/12/2024 15:45:00,1.36,,5.196,2.4,1.436
25/12/2024 16:00:00,3.68,,7.416,2.4,1.336
25/12/2024 16:15:00,4.04,,8.304,2.8,1.464
25/12/2024 16:30:00,1.16,,5.528,2.96,1.408
25/12/2024 16:45:00,2.64,,7.148,3.08,1.428
25/12/2024 17:00:00,1.52,,5.164,2.28,1.364
25/12/2024 17:15:00,1.4,,5.048,2.16,1.488
25/12/2024 17:30:00,2.04,,5.984,2.48,1.464
25/12/2024 17:45:00,1.64,,5.6,2.48,1.48
25/12/2024 18:00:00,4.36,,8.68,2.28,2.04
25/12/2024 18:15:00,1.76,,5.336,2.08,1.496
25/12/2024 18:30:00,3.2,,6.844,2.2,1.444
25/12/2024 18:45:00,1.12,,5.4,2.76,1.52
25/12/2024 19:00:00,1.08,,6.052,3.36,1.612
25/12/2024 19:15:00,2.6,,7.588,3.36,1.628
25/12/2024 19:30:00,2.12,,6.184,2.24,1.824
25/12/2024 19:45:00,1.4,,4.788,1.88,1.508
25/12/2024 20:00:00,5.6,,9.664,2.56,1.504
25/12/2024 20:15:00,1.24,,5.832,3,1.592
25/12/2024 20:30:00,1.52,,5.348,2.32,1.508
25/12/2024 20:45:00,2.8,,7.168,2.44,1.928
25/12/2024 21:00:00,2.88,,7.588,3.24,1.468
25/12/2024 21:15:00,2.2,,7.1,3.52,1.38
25/12/2024 21:30:00,1.56,,5.728,2.8,1.368
25/12/2024 21:45:00,4.88,,8.564,2.24,1.444
25/12/2024 22:00:00,2.32,,6.44,2.64,1.48
25/12/2024 22:15:00,1.68,,6.1,3.04,1.38
25/12/2024 22:30:00,1.64,,5.152,2.16,1.352
25/12/2024 22:45:00,1.12,,4.68,2.24,1.32
25/12/2024 23:00:00,1.16,,5.312,2.8,1.352
25/12/2024 23:15:00,3.12,,7.208,2.84,1.248
25/12/2024 23:30:00,1.4,,5.628,2.92,1.308
25/12/2024 23:45:00,3.8,,7.204,1.96,1.444
26/12/2024 00:00:00,2.24,,5.04,1.56,1.24
26/12/2024 00:15:00,1.08,,4.128,1.8,1.248
26/12/2024 00:30:00,1,,3.484,1.24,1.244
26/12/2024 00:45:00,1,,3.988,1.8,1.188
26/12/2024 01:00:00,0.76,,3.332,1.36,1.212
26/12/2024 01:15:00,0.8,,2.988,0.96,1.228
26/12/2024 01:30:00,2.72,,4.94,0.96,1.26
26/12/2024 01:45:00,3.68,,5.944,0.96,1.304
26/12/2024 02:00:00,0.68,,2.784,0.8,1.304
26/12/2024 02:15:00,0.68,,2.528,0.56,1.288
26/12/2024 02:30:00,1.84,,3.712,0.6,1.272
26/12/2024 02:45:00,0.76,,2.668,0.68,1.228
26/12/2024 03:00:00,0.68,,2.408,0.48,1.248
26/12/2024 03:15:00,0.64,,2.36,0.48,1.24
26/12/2024 03:30:00,0.68,,2.428,0.48,1.268
26/12/2024 03:45:00,5.76,,7.616,0.52,1.336
26/12/2024 04:00:00,0.72,,2.42,0.44,1.26
26/12/2024 04:15:00,0.68,,2.3,0.4,1.22
26/12/2024 04:30:00,0.76,,2.332,0.36,1.212
26/12/2024 04:45:00,0.76,,2.292,0.32,1.212
26/12/2024 05:00:00,1.92,,3.496,0.32,1.256
26/12/2024 05:15:00,0.76,,2.484,0.48,1.244
26/12/2024 05:30:00,0.72,,2.448,0.44,1.288
26/12/2024 05:45:00,4,,5.784,0.48,1.304
26/12/2024 06:00:00,0.84,,2.464,0.4,1.224
26/12/2024 06:15:00,2.64,,4.488,0.52,1.328
26/12/2024 06:30:00,0.68,,2.636,0.72,1.236
26/12/2024 06:45:00,0.8,,2.82,0.72,1.3
26/12/2024 07:00:00,0.8,,3.124,1.04,1.284
26/12/2024 07:15:00,1.04,,3.536,1.2,1.296
26/12/2024 07:30:00,2.16,,5.076,1.56,1.356
26/12/2024 07:45:00,4.76,,8.2,2.04,1.4
26/12/2024 08:00:00,1.36,,4.796,2.04,1.396
26/12/2024 08:15:00,1.52,,6.224,3.16,1.544
26/12/2024 08:30:00,3.72,,8.756,3.32,1.716
26/12/2024 08:45:00,2.2,,9.12,5.32,1.6
26/12/2024 09:00:00,2.4,,8.052,3.92,1.732
26/12/2024 09:15:00,2.4,,9.788,5.72,1.668
26/12/2024 09:30:00,3.28,,10.172,5.04,1.852
26/12/2024 09:45:00,5.8,,14,6.24,1.96
26/12/2024 10:00:00,2.48,,9.572,5.52,1.572
26/12/2024 10:15:00,2.04,,9.416,5.88,1.496
26/12/2024 10:30:00,3.08,,10.716,6.08,1.556
26/12/2024 10:45:00,4.52,,12.596,6.24,1.836
26/12/2024 11:00:00,3.2,,9.568,4.52,1.848
26/12/2024 11:15:00,3.32,,9.612,4.56,1.732
26/12/2024 11:30:00,3.88,,11.668,5.88,1.908
26/12/2024 11:45:00,3.16,,10.596,5.24,2.196
26/12/2024 12:00:00,1.8,,7.848,4.16,1.888
26/12/2024 12:15:00,3.36,,9.488,4.36,1.768
26/12/2024 12:30:00,1.8,,8.716,5.04,1.876
26/12/2024 12:45:00,2.44,,8.904,4.48,1.984
26/12/2024 13:00:00,1.72,,8.252,4.52,2.012
26/12/2024 13:15:00,4,,10.496,4.56,1.936
26/12/2024 13:30:00,4.36,,10.516,4.08,2.076
26/12/2024 13:45:00,1.72,,6.148,2.36,2.068
26/12/2024 14:00:00,1.44,,6.18,2.76,1.98
26/12/2024 14:15:00,1.48,,6.52,3.12,1.92
26/12/2024 14:30:00,2.36,,7.168,3,1.808
26/12/2024 14:45:00,1.48,,6.444,2.92,2.044
26/12/2024 15:00:00,1.48,,6.868,3.32,2.068
26/12/2024 15:15:00,1.36,,6.312,2.96,1.992
26/12/2024 15:30:00,6.64,,11.52,2.4,2.48
26/12/2024 15:45:00,1.72,,6.08,2.48,1.88
26/12/2024 16:00:00,1.32,,5.236,1.96,1.956
26/12/2024 16:15:00,1.4,,6.744,3.12,2.224
26/12/2024 16:30:00,1.88,,6.776,2.88,2.016
26/12/2024 16:45:00,1.12,,5.956,2.88,1.956
26/12/2024 17:00:00,2.24,,7.828,2.96,2.628
26/12/2024 17:15:00,1.08,,7.036,3.92,2.036
26/12/2024 17:30:00,7.36,,12.944,3.52,2.064
26/12/2024 17:45:00,3.68,,8.96,3.32,1.96
26/12/2024 18:00:00,1.64,,7.632,4.12,1.872
26/12/2024 18:15:00,1.72,,7.528,3.48,2.328
26/12/2024 18:30:00,1.72,,7,3.28,2
26/12/2024 18:45:00,1.56,,5.96,2.4,2
26/12/2024 19:00:00,1.88,,6.596,2.72,1.996
26/12/2024 19:15:00,1.12,,6.572,3.08,2.372
26/12/2024 19:30:00,5.28,,10.464,3.24,1.944
26/12/2024 19:45:00,1.96,,6.48,2.88,1.64
26/12/2024 20:00:00,2.32,,6.952,2.84,1.792
26/12/2024 20:15:00,2.92,,7.652,2.96,1.772
26/12/2024 20:30:00,2.32,,6.932,2.92,1.692
26/12/2024 20:45:00,1.16,,5.624,2.68,1.784
26/12/2024 21:00:00,1.64,,6.852,3.4,1.812
26/12/2024 21:15:00,1.52,,6.512,3.28,1.712
26/12/2024 21:30:00,3.88,,8.552,2.88,1.792
26/12/2024 21:45:00,1,,5.836,3.2,1.636
26/12/2024 22:00:00,2.16,,7.012,3.12,1.732
26/12/2024 22:15:00,1.44,,5.908,2.8,1.668
26/12/2024 22:30:00,3.92,,8.552,2.8,1.832
26/12/2024 22:45:00,1.72,,6.232,2.92,1.592
26/12/2024 23:00:00,1.44,,5.972,2.8,1.732
26/12/2024 23:15:00,4.08,,7.768,1.92,1.768
26/12/2024 23:30:00,1.8,,5.78,2.28,1.7
26/12/2024 23:45:00,1.04,,4.608,1.96,1.608
27/12/2024 00:00:00,1.12,,4.008,1.28,1.608
27/12/2024 00:15:00,2.12,,4.624,0.88,1.624
27/12/2024 00:30:00,1.08,,4.016,1.36,1.576
27/12/2024 00:45:00,3.04,,5.276,0.64,1.596
27/12/2024 01:00:00,1,,3.28,0.64,1.64
27/12/2024 01:15:00,4.44,,6.848,0.68,1.728
27/12/2024 01:30:00,1,,3.24,0.52,1.72
27/12/2024 01:45:00,0.76,,2.908,0.52,1.628
27/12/2024 02:00:00,0.72,,2.872,0.48,1.672
27/12/2024 02:15:00,0.68,,2.948,0.68,1.588
27/12/2024 02:30:00,0.64,,2.968,0.64,1.688
27/12/2024 02:45:00,1.76,,4.108,0.68,1.668
27/12/2024 03:00:00,1.72,,3.88,0.56,1.6
27/12/2024 03:15:00,4.56,,6.832,0.56,1.712
27/12/2024 03:30:00,0.72,,2.836,0.48,1.636
27/12/2024 03:45:00,0.68,,2.68,0.36,1.64
27/12/2024 04:00:00,0.64,,2.948,0.68,1.628
27/12/2024 04:15:00,0.72,,2.932,0.56,1.652
27/12/2024 04:30:00,0.64,,2.876,0.56,1.676
27/12/2024 04:45:00,0.68,,3.004,0.72,1.604
27/12/2024 05:00:00,1.52,,3.76,0.52,1.72
27/12/2024 05:15:00,4.16,,6.456,0.52,1.776
27/12/2024 05:30:00,2.68,,4.936,0.52,1.736
27/12/2024 05:45:00,0.76,,2.984,0.4,1.824
27/12/2024 06:00:00,0.68,,3.232,0.68,1.872
27/12/2024 06:15:00,0.68,,3.276,0.68,1.916
27/12/2024 06:30:00,0.72,,3.592,0.92,1.952
27/12/2024 06:45:00,1.24,,4.532,1.28,2.012
27/12/2024 07:00:00,3.8,,7.492,1.64,2.052
27/12/2024 07:15:00,1,,4.624,1.68,1.944
27/12/2024 07:30:00,1.88,,5.708,1.76,2.068
27/12/2024 07:45:00,1.2,,5.524,2.36,1.964
27/12/2024 08:00:00,5.8,,10.844,2.96,2.084
27/12/2024 08:15:00,1.4,,6.448,3,2.048
27/12/2024 08:30:00,2.16,,7.476,3.28,2.036
27/12/2024 08:45:00,1.68,,7.788,3.76,2.348
27/12/2024 09:00:00,7.92,,15.852,5.8,2.132
27/12/2024 09:15:00,2.76,,8.98,4.28,1.94
27/12/2024 09:30:00,6.44,,14.84,5.96,2.44
27/12/2024 09:45:00,2.84,,9.608,4.76,2.008
27/12/2024 10:00:00,4.04,,11.84,5.64,2.16
27/12/2024 10:15:00,6.48,,13.06,4.72,1.86
27/12/2024 10:30:00,3.48,,11.36,5.76,2.12
27/12/2024 10:45:00,2.44,,10.072,5.36,2.272
27/12/2024 11:00:00,5.6,,12.08,4.76,1.72
27/12/2024 11:15:00,7.12,,14.812,5.96,1.732
27/12/2024 11:30:00,1.6,,8.164,4.88,1.684
27/12/2024 11:45:00,2.4,,8.684,4.56,1.724
27/12/2024 12:00:00,1.72,,9.068,5.56,1.788
27/12/2024 12:15:00,5.76,,12.244,4.4,2.084
27/12/2024 12:30:00,5.52,,12.948,5.6,1.828
27/12/2024 12:45:00,2.68,,10.728,6.04,2.008
27/12/2024 13:00:00,1.44,,6.636,3.44,1.756
27/12/2024 13:15:00,5.12,,10.46,3.64,1.7
27/12/2024 13:30:00,1.76,,7.276,3.88,1.636
27/12/2024 13:45:00,5.16,,11.028,3.96,1.908
27/12/2024 14:00:00,1.64,,7.26,3.96,1.66
27/12/2024 14:15:00,5.08,,9.772,3.04,1.652
27/12/2024 14:30:00,2.16,,7.448,3.6,1.688
27/12/2024 14:45:00,7.6,,12.34,3.16,1.58
27/12/2024 15:00:00,2.88,,7.68,3.04,1.76
27/12/2024 15:15:00,1.8,,6.388,2.96,1.628
27/12/2024 15:30:00,4.32,,9.964,3.92,1.724
27/12/2024 15:45:00,3.92,,8.7,3.2,1.58
27/12/2024 16:00:00,4,,9.084,2.8,2.284
27/12/2024 16:15:00,2,,7.196,3.44,1.756
27/12/2024 16:30:00,4.56,,9.916,3.2,2.156
27/12/2024 16:45:00,1.24,,6.356,3.2,1.916
27/12/2024 17:00:00,1.4,,6.884,3.6,1.884
27/12/2024 17:15:00,8.24,,13.724,3.08,2.404
27/12/2024 17:30:00,1.48,,6.884,3.32,2.084
27/12/2024 17:45:00,1.72,,6.556,3.04,1.796
27/12/2024 18:00:00,1.52,,6.36,2.96,1.88
27/12/2024 18:15:00,4.4,,9.004,2.36,2.244
27/12/2024 18:30:00,1.8,,7.276,3.44,2.036
27/12/2024 18:45:00,1.48,,7.004,3.2,2.324
27/12/2024 19:00:00,4,,9.432,3.56,1.872
27/12/2024 19:15:00,4.28,,9.06,2.84,1.94
27/12/2024 19:30:00,4.72,,10.496,3.84,1.936
27/12/2024 19:45:00,2,,7.432,3.48,1.952
27/12/2024 20:00:00,1.88,,7.008,3.2,1.928
27/12/2024 20:15:00,6.4,,11.856,3.52,1.936
27/12/2024 20:30:00,3.92,,9.408,3.56,1.928
27/12/2024 20:45:00,1.32,,6.352,3.08,1.952
27/12/2024 21:00:00,2.12,,7.324,3.32,1.884
27/12/2024 21:15:00,2.2,,7.912,3.8,1.912
27/12/2024 21:30:00,1.4,,6.676,3.36,1.916
27/12/2024 21:45:00,1.2,,7.704,4.64,1.864
27/12/2024 22:00:00,5.44,,10.364,3.04,1.884
27/12/2024 22:15:00,1.56,,7.236,3.76,1.916
27/12/2024 22:30:00,3.64,,8.444,3,1.804
27/12/2024 22:45:00,1.52,,5.276,1.76,1.996
27/12/2024 23:00:00,1.36,,5.78,2.52,1.9
27/12/2024 23:15:00,1.24,,5.708,2.64,1.828
27/12/2024 23:30:00,1.08,,5.148,2.24,1.828
27/12/2024 23:45:00,4.08,,7.744,1.76,1.904
28/12/2024 00:00:00,1.56,,4.9,1.64,1.7
28/12/2024 00:15:00,1.12,,3.768,0.88,1.768
28/12/2024 00:30:00,2.28,,5.144,1.12,1.744
28/12/2024 00:45:00,2.92,,5.636,0.96,1.756
28/12/2024 01:00:00,0.92,,3.612,0.92,1.772
28/12/2024 01:15:00,0.76,,3.624,1.04,1.824
28/12/2024 01:30:00,2.64,,5.324,0.92,1.764
28/12/2024 01:45:00,2.48,,4.98,0.64,1.86
28/12/2024 02:00:00,0.72,,2.932,0.56,1.652
28/12/2024 02:15:00,0.64,,2.988,0.6,1.748
28/12/2024 02:30:00,0.76,,2.84,0.36,1.72
28/12/2024 02:45:00,0.76,,2.88,0.44,1.68
28/12/2024 03:00:00,3.8,,5.932,0.4,1.732
28/12/2024 03:15:00,0.8,,2.904,0.44,1.664
28/12/2024 03:30:00,3.36,,5.504,0.36,1.784
28/12/2024 03:45:00,1,,3.136,0.4,1.736
28/12/2024 04:00:00,0.76,,3.112,0.6,1.752
28/12/2024 04:15:00,1,,3.112,0.36,1.752
28/12/2024 04:30:00,0.72,,2.832,0.4,1.712
28/12/2024 04:45:00,0.8,,2.932,0.36,1.772
28/12/2024 05:00:00,0.72,,2.968,0.44,1.808
28/12/2024 05:15:00,2.8,,5.232,0.56,1.872
28/12/2024 05:30:00,4.6,,6.956,0.48,1.876
28/12/2024 05:45:00,0.76,,3.612,1.08,1.772
28/12/2024 06:00:00,0.72,,3.16,0.64,1.8
28/12/2024 06:15:00,0.92,,3.52,0.8,1.8
28/12/2024 06:30:00,0.88,,3.732,1.04,1.812
28/12/2024 06:45:00,1.08,,3.988,1.12,1.788
28/12/2024 07:00:00,1.04,,3.688,0.88,1.768
28/12/2024 07:15:00,0.96,,3.852,1.24,1.652
28/12/2024 07:30:00,4.24,,8.564,2.56,1.764
28/12/2024 07:45:00,2.72,,6.984,2.68,1.584
28/12/2024 08:00:00,3.52,,7.2,2,1.68
28/12/2024 08:15:00,1.52,,6.86,3.76,1.58
28/12/2024 08:30:00,4.44,,10.004,3.72,1.844
28/12/2024 08:45:00,1.68,,6.92,3.6,1.64
28/12/2024 09:00:00,3.76,,10.9,5.28,1.86
28/12/2024 09:15:00,7.84,,15.096,5.48,1.776
28/12/2024 09:30:00,2.76,,10.236,5.72,1.756
28/12/2024 09:45:00,1.96,,9.048,5.32,1.768
28/12/2024 10:00:00,6.6,,14.832,6.4,1.832
28/12/2024 10:15:00,3.04,,10.104,5.2,1.864
28/12/2024 10:30:00,2.24,,9.564,5.6,1.724
28/12/2024 10:45:00,2.24,,9.976,5.88,1.856
28/12/2024 11:00:00,6,,13.02,5.2,1.82
28/12/2024 11:15:00,2.36,,10.416,6.24,1.816
28/12/2024 11:30:00,2.2,,9.316,5.36,1.756
28/12/2024 11:45:00,4.64,,11.7,5.16,1.9
28/12/2024 12:00:00,1.64,,8.492,4.96,1.892
28/12/2024 12:15:00,3.92,,11.452,5.6,1.932
28/12/2024 12:30:00,6,,12.232,4.32,1.912
28/12/2024 12:45:00,2.52,,9.156,4.8,1.836
28/12/2024 13:00:00,2.6,,8.916,4.48,1.836
28/12/2024 13:15:00,5.08,,10.272,3.32,1.872
28/12/2024 13:30:00,2,,8.096,4.24,1.856
28/12/2024 13:45:00,4.8,,10.996,4.16,2.036
28/12/2024 14:00:00,1.64,,8.792,5.24,1.912
28/12/2024 14:15:00,1.36,,6.624,3.36,1.904
28/12/2024 14:30:00,4.12,,10.448,4.04,2.288
28/12/2024 14:45:00,2.04,,7.328,3.12,2.168
28/12/2024 15:00:00,2.36,,8.096,3.36,2.376
28/12/2024 15:15:00,4.36,,9.3,2.96,1.98
28/12/2024 15:30:00,1.76,,6.928,3.24,1.928
28/12/2024 15:45:00,1.28,,6.556,3.36,1.916
28/12/2024 16:00:00,7.6,,12.836,3.04,2.196
28/12/2024 16:15:00,1.56,,7.572,3.76,2.252
28/12/2024 16:30:00,3.64,,9.476,3.88,1.956
28/12/2024 16:45:00,7.72,,12.828,3.12,1.988
28/12/2024 17:00:00,1.64,,8.632,5,1.992
28/12/2024 17:15:00,2.92,,8.636,3.68,2.036
28/12/2024 17:30:00,2,,7.336,3.36,1.976
28/12/2024 17:45:00,3.84,,9.044,3.24,1.964
28/12/2024 18:00:00,6.04,,11.604,3.52,2.044
28/12/2024 18:15:00,2.08,,7.684,3.6,2.004
28/12/2024 18:30:00,1.76,,7.828,3.24,2.828
28/12/2024 18:45:00,1.88,,7.108,3.08,2.148
28/12/2024 19:00:00,3.92,,10.104,4.16,2.024
28/12/2024 19:15:00,2.92,,8.636,3.52,2.196
28/12/2024 19:30:00,6.32,,11.94,3.6,2.02
28/12/2024 19:45:00,2.76,,7.696,2.84,2.096
28/12/2024 20:00:00,1.84,,6.832,3.04,1.952
28/12/2024 20:15:00,1.8,,5.936,2.2,1.936
28/12/2024 20:30:00,1.4,,6.272,2.88,1.992
28/12/2024 20:45:00,1.28,,6.044,2.8,1.964
28/12/2024 21:00:00,3.92,,8.932,3,2.012
28/12/2024 21:15:00,5.68,,10.42,2.84,1.9
28/12/2024 21:30:00,2.28,,6.868,2.88,1.708
28/12/2024 21:45:00,1.88,,6.424,2.8,1.744
28/12/2024 22:00:00,1.88,,6.344,2.56,1.904
28/12/2024 22:15:00,4.16,,8.516,2.48,1.876
28/12/2024 22:30:00,2,,6.912,3,1.912
28/12/2024 22:45:00,1.16,,5.816,2.76,1.896
28/12/2024 23:00:00,1.76,,6.076,2.4,1.916
28/12/2024 23:15:00,6.84,,11.124,2.32,1.964
28/12/2024 23:30:00,1.4,,5.388,2.04,1.948
28/12/2024 23:45:00,1.4,,4.716,1.56,1.756
29/12/2024 00:00:00,1.4,,4.496,1.32,1.776
29/12/2024 00:15:00,1.2,,4.032,1.08,1.752
29/12/2024 00:30:00,1.28,,4.28,1.28,1.72
29/12/2024 00:45:00,2.24,,5.024,1,1.784
29/12/2024 01:00:00,1.12,,3.804,0.84,1.844
29/12/2024 01:15:00,5.44,,8.24,0.8,2
29/12/2024 01:30:00,2.56,,5.04,0.56,1.92
29/12/2024 01:45:00,1.12,,3.568,0.6,1.848
29/12/2024 02:00:00,0.92,,3.424,0.6,1.904
29/12/2024 02:15:00,0.88,,3.4,0.68,1.84
29/12/2024 02:30:00,0.76,,3.14,0.52,1.86
29/12/2024 02:45:00,0.72,,3.052,0.52,1.812
29/12/2024 03:00:00,4.32,,6.784,0.52,1.944
29/12/2024 03:15:00,0.92,,3.252,0.48,1.852
29/12/2024 03:30:00,1.84,,4.18,0.48,1.86
29/12/2024 03:45:00,1.76,,4.016,0.44,1.816
29/12/2024 04:00:00,0.68,,3.06,0.52,1.86
29/12/2024 04:15:00,0.68,,2.936,0.36,1.896
29/12/2024 04:30:00,0.72,,2.924,0.36,1.844
29/12/2024 04:45:00,0.72,,3.016,0.48,1.816
29/12/2024 05:00:00,3.8,,6.148,0.4,1.948
29/12/2024 05:15:00,0.8,,3.164,0.48,1.884
29/12/2024 05:30:00,1.88,,4.064,0.36,1.824
29/12/2024 05:45:00,0.72,,3.132,0.52,1.892
29/12/2024 06:00:00,2.72,,4.92,0.32,1.88
29/12/2024 06:15:00,0.8,,3.148,0.48,1.868
29/12/2024 06:30:00,0.96,,3.436,0.68,1.796
29/12/2024 06:45:00,0.92,,3.656,0.84,1.896
29/12/2024 07:00:00,3.68,,6.44,0.76,2
29/12/2024 07:15:00,1.28,,4.124,0.96,1.884
29/12/2024 07:30:00,1,,5.388,2.48,1.908
29/12/2024 07:45:00,1.6,,5.172,1.72,1.852
29/12/2024 08:00:00,5.52,,9.116,1.68,1.916
29/12/2024 08:15:00,1.92,,6.532,2.36,2.252
29/12/2024 08:30:00,1.76,,8.224,4.2,2.264
29/12/2024 08:45:00,4.8,,10.296,3.32,2.176
29/12/2024 09:00:00,1.56,,6.916,3.44,1.916
29/12/2024 09:15:00,4.8,,11.476,4.44,2.236
29/12/2024 09:30:00,9.48,,16.152,4.56,2.112
29/12/2024 09:45:00,11,,17.832,4.88,1.952
29/12/2024 10:00:00,12.28,,19.252,4.68,2.292
