Date of Reading,(IN) NX1301 (Flow) (Flow (m3/hr)),(OUT) CS0401 (Flow) (Flow (m3/hr)),(OUT) CS1201 (Flow) (Flow (m3/hr)),(OUT) CS0501 (Flow) (Flow (m3/hr)),(OUT) CS0301 (Flow) (Flow (m3/hr)),(OUT) CS0101 (Flow) (Flow (m3/hr)),(OUT) CS0202 (Flow) (Flow (m3/hr)),Coltstaple 400mm trunk main (Balance) (Flow (m3/hr))
03/10/2022 17:30:00,172.00001,30.2,39.6,50.15999,25.32,21.16,8.84,-3.27998
03/10/2022 17:45:00,169.99999,29.2,39.6,52.08001,22.68,22.76,7.76,-4.08002
03/10/2022 18:00:00,170.80002,31.16,36.79999,50.44,24.56,21.08,9.96,-3.19997
03/10/2022 18:15:00,162,26.76,37.19999,48.96,21.96,21.04,9.6,-3.51999
03/10/2022 18:30:00,161.6,26.8,38.40001,48.12001,22.68,19.44,8.96,-2.80002
03/10/2022 18:45:00,158.4,26.96,39.2,44.28,22.28,20.2,8,-2.52
03/10/2022 19:00:00,146.00002,22.52,36,42.12,19.52,20.88,7.8,-2.83998
03/10/2022 19:15:00,148.80002,24.56,35.2,42.55999,19.88,20.88,7.92,-2.19997
03/10/2022 19:30:00,148,24.32,33.6,45,20.8,18.88,8.52,-3.12
03/10/2022 19:45:00,146.00002,24.32,31.2,42.48,24.08,18.28,8.24,-2.59998
03/10/2022 20:00:00,132.00001,21.56,30.4,36.72,21.04,17.6,7.36,-2.67999
03/10/2022 20:15:00,135.60001,21.04,30.4,42.44,19.96,18,6.36,-2.59999
03/10/2022 20:30:00,130.80002,21.36,30.8,37.04,18.2,17,8.56,-2.15998
03/10/2022 20:45:00,120.00002,18.12,28.8,35.36,16.28,17.08,6.6,-2.23998
03/10/2022 21:00:00,122.4,19.36,31.2,35.28,15.72,15.96,6.92,-2.04
03/10/2022 21:15:00,128.80001,19.72,30.8,37.68001,18.04,17.28,7.84,-2.56
03/10/2022 21:30:00,134.40002,21.56,30,41,18.52,17.6,8.52,-2.79998
03/10/2022 21:45:00,119.59999,17.48,26.8,34.84,16.64,17.16,7.72,-1.04001
03/10/2022 22:00:00,111.6,16.32,26,33.56,14.24,16.8,6.64,-1.96
03/10/2022 22:15:00,100.4,13.4,24.4,30.28,13.84,14.52,5.96,-2
03/10/2022 22:30:00,94.39999,13.32,23.2,25.88,13.12,14,6.44,-1.56001
03/10/2022 22:45:00,85.60001,10.72,20.8,24.12,11.88,13.72,5.56,-1.19999
03/10/2022 23:00:00,82.00001,9.48,20.4,22.44,11.16,13.72,6.04,-1.23999
03/10/2022 23:15:00,78.40001,8.84,18.8,21.68,10.36,13.44,6.28,-0.99999
03/10/2022 23:30:00,76.39999,9.36,18.8,21.32,9.76,12.24,6.12,-1.20001
03/10/2022 23:45:00,74.80001,9.68,18,21,9.44,12.24,5.36,-0.91999
04/10/2022 00:00:00,70.80001,8,17.2,20.2,9.2,12.04,4.76,-0.59999
04/10/2022 00:15:00,68.8,7.4,17.2,19.84,8.96,11.96,4.64,-1.2
04/10/2022 00:30:00,69.59999,7.88,16.8,19.92,8.8,12,4.96,-0.76001
04/10/2022 00:45:00,68.8,6.88,17.2,19.6,8.72,12.16,4.96,-0.72
04/10/2022 01:00:00,67.60001,6.84,16.4,19.32,8.68,11.76,5.12,-0.51999
04/10/2022 01:15:00,68.8,7.48,17.2,19.24,8.92,11.96,4.44,-0.44
04/10/2022 01:30:00,67.20001,6.76,17.2,18.96,8.76,11.76,4.16,-0.39999
04/10/2022 01:45:00,66.39998,7.32,16.4,18.88,8.96,11.76,4.2,-1.12002
04/10/2022 02:00:00,66.39998,7.2,16.4,18.44,9.28,11.76,3.96,-0.64002
04/10/2022 02:15:00,65.99999,7.24,16,18.44,9.4,11.56,3.8,-0.44001
04/10/2022 02:30:00,64.8,6.76,16,18.32,8.96,11.68,3.72,-0.64
04/10/2022 02:45:00,65.59999,6.92,16,18.56,9.04,11.72,3.76,-0.40001
04/10/2022 03:00:00,64.8,6.6,16,18.28,8.84,11.6,3.76,-0.28
04/10/2022 03:15:00,65.99999,6.88,16,19.68,8.88,11.44,3.8,-0.68001
04/10/2022 03:30:00,65.59999,6.44,16.4,19.52,8.56,11.4,3.8,-0.52001
04/10/2022 03:45:00,67.60001,7.36,16.8,20.2,8.68,11.28,3.88,-0.59999
04/10/2022 04:00:00,69.19999,7.32,17.6,20.92,9.08,11.16,3.88,-0.76001
04/10/2022 04:15:00,70.80001,7.96,18.8,20.16,10.52,10.84,3.88,-1.35999
04/10/2022 04:30:00,72.79999,8.16,18.8,20.92,9.76,11.68,4.24,-0.76001
04/10/2022 04:45:00,79.2,9.36,20,22.48,11.08,12.08,5.56,-1.36
04/10/2022 05:00:00,86,10.44,22,24.2,12.4,12.84,5.76,-1.64
04/10/2022 05:15:00,104.4,14.88,24.8,28.64,17.16,13.6,6.56,-1.24
04/10/2022 05:30:00,119.2,16.88,28.4,34.32,20.8,15,6.52,-2.72
04/10/2022 05:45:00,140.4,22.48,34.8,41.60002,21.36,16.28,6.56,-2.68002
04/10/2022 06:00:00,161.20001,25.52,38.80001,48.48001,23.88,19.2,8.88,-3.56001
04/10/2022 06:15:00,184.80002,31.16,43.6,59.87999,25.08,20.12,9.4,-4.43997
04/10/2022 06:30:00,200.00002,36.79999,50.8,59.04,26.76,20.2,9.96,-3.55997
04/10/2022 06:45:00,207.60001,38.00002,51.19999,59.92002,30.64,21.68,9.64,-3.48002
04/10/2022 07:00:00,201.2,35.44,48.80002,62.64,26.52,21.16,11.04,-4.40002
04/10/2022 07:15:00,198.4,35.76,48.39998,59.68001,26.52,21.24,10.64,-3.83999
04/10/2022 07:30:00,194.4,34.44,49.60001,57.08002,24.76,22.16,10.24,-3.88003
04/10/2022 07:45:00,191.2,33.08,47.59999,56.27999,24.92,22.32,10.96,-3.95998
04/10/2022 08:00:00,188.00003,33.12,47.99999,54.56002,24.36,20.72,10.72,-3.47998
04/10/2022 08:15:00,181.60002,32.64,46.8,52.92,21.48,20.28,10.2,-2.71998
04/10/2022 08:30:00,175.20001,27.8,45.20002,52.63999,23.48,20.24,9.84,-4
04/10/2022 08:45:00,180.4,30.68,43.2,54.20002,24.92,20.8,10.64,-4.04002
04/10/2022 09:00:00,166,25.64,44.39999,47.95999,21.28,18.76,11,-3.03998
04/10/2022 09:15:00,160.00002,22.6,42.00001,47.63999,21.04,19,10.8,-3.07998
04/10/2022 09:30:00,159.19999,22.08,42.00001,44.84002,20.88,20.44,10.28,-1.32004
04/10/2022 09:45:00,156.80002,23.36,41.60002,44.64,18.16,21.84,9.44,-2.24
04/10/2022 10:00:00,154.00001,22.44,39.2,46.28002,19.16,20.76,9.4,-3.24001
04/10/2022 10:15:00,144.79999,24.28,36,40.96001,17.04,19.92,9.2,-2.60002
04/10/2022 10:30:00,148.39999,23.64,39.6,39.76002,16.6,19.04,11.72,-1.96003
04/10/2022 10:45:00,144.4,21.52,38.40001,40.64,17.36,18.4,10.56,-2.48001
04/10/2022 11:00:00,144.4,21.52,35.2,42.84,17.08,20.04,10,-2.28
04/10/2022 11:15:00,142.40002,20.68,36,39.04002,19,19.28,10.32,-1.92
04/10/2022 11:30:00,140.8,21.92,34.4,41.44,17.92,18.32,9.6,-2.8
04/10/2022 11:45:00,136.00001,19.24,34.8,38.52,18.32,18.24,8.92,-2.03999
04/10/2022 12:00:00,137.59999,18.68,35.6,41.44,17.04,18.56,8.72,-2.44001
04/10/2022 12:15:00,135.60001,19.36,34.8,40.47998,17.08,19.32,7.4,-2.83997
04/10/2022 12:30:00,132.40001,20.32,34,37.24002,16.24,18.12,8.64,-2.16001
04/10/2022 12:45:00,130.80002,17.92,33.2,40.28,17,16.52,8.64,-2.75998
04/10/2022 13:00:00,130.80002,19.48,32,38.72002,17,17.24,8.64,-2.28
04/10/2022 13:15:00,132.00001,18.2,32,41.76,16.96,18.44,7.92,-3.27999
04/10/2022 13:30:00,127.60002,15.8,28.8,41.76,17.36,17.72,8.56,-2.39998
04/10/2022 13:45:00,124.00002,15.48,28.4,40.16002,16.44,17.36,9.16,-3
04/10/2022 14:00:00,125.20001,17.36,29.6,35.8,17.76,17.2,9.4,-1.91999
04/10/2022 14:15:00,135.60001,18.96,40.39999,33.36,18.4,16.88,9.28,-1.67998
04/10/2022 14:30:00,138.40002,18.4,43.6,34.72,17.08,17.64,8.64,-1.67998
04/10/2022 14:45:00,128.80001,18.2,30.8,37.00001,18.92,17.32,8.2,-1.64
04/10/2022 15:00:00,125.6,17.6,33.2,34.52,17.56,16.92,8.56,-2.76
04/10/2022 15:15:00,130.80002,17.2,35.6,34.88,17.92,16.88,8.68,-0.35998
04/10/2022 15:30:00,147.2,18.28,48.39998,39.67999,17.36,17.32,8.52,-2.35997
04/10/2022 15:45:00,158,21.68,54.4,40.84002,16.68,17.96,8.48,-2.04002
04/10/2022 16:00:00,141.19999,20.28,38.00002,38.59999,19.6,18.12,8.36,-1.76002
04/10/2022 16:15:00,147.2,20.64,40.39999,40.56001,21.08,18,8.96,-2.44
04/10/2022 16:30:00,149.60002,23.16,38.80001,44.24,20.16,17.84,8.52,-3.11999
04/10/2022 16:45:00,156.80002,24.52,36.4,51.59999,20.52,18.28,8.76,-3.27997
04/10/2022 17:00:00,157.60001,24.56,38.80001,48.88001,20.36,19.12,9.44,-3.56001
04/10/2022 17:15:00,161.20001,24.76,42.00001,45.51998,24.4,18.84,8.56,-2.87998
04/10/2022 17:30:00,181.60002,26.56,45.20002,55.87999,27.24,20.4,10.2,-3.87999
04/10/2022 17:45:00,173.60003,28.44,40.79999,55.12,25.36,19.72,8.6,-4.43996
04/10/2022 18:00:00,166.80002,30.64,40,45.96001,24.8,19.52,8.24,-2.35999
04/10/2022 18:15:00,168.40001,29.16,38.80001,50.87999,24.2,19.16,9.6,-3.39999
04/10/2022 18:30:00,168.00001,29.96,39.2,47.52,25,19.96,8.84,-2.47999
04/10/2022 18:45:00,155.2,27.24,36.4,45.79999,20.32,19.4,8.8,-2.75999
04/10/2022 19:00:00,145.20002,25.92,32.8,43.12001,19.64,19,7.72,-2.99999
04/10/2022 19:15:00,145.60002,26.32,35.2,42.44,18.68,18.6,7.36,-2.99998
04/10/2022 19:30:00,136.4,22.96,34,38.52,16.92,18.6,7.76,-2.36
04/10/2022 19:45:00,136.00001,21.44,31.2,39.12001,20.6,17.32,8.36,-2.04
04/10/2022 20:00:00,135.20002,24.04,30,38.59999,19.48,17.48,8.2,-2.59997
04/10/2022 20:15:00,144.4,23.6,32,38.92,20.96,17.88,12.88,-1.84
04/10/2022 20:30:00,127.20002,19.4,29.2,37.84,17.68,18.36,7.36,-2.63998
04/10/2022 20:45:00,123.60002,19.24,30.4,34.48,16.4,17.8,7,-1.71998
04/10/2022 21:00:00,122.4,17.92,29.2,34.92,15.72,16.48,8.52,-0.36
04/10/2022 21:15:00,128.80001,18.2,32.4,38.84,17,17.36,7.92,-2.91999
04/10/2022 21:30:00,126,20.28,30,38.36002,16.8,15.92,6.84,-2.20002
04/10/2022 21:45:00,120.80002,18.8,28.8,34.2,15.92,17.52,7.48,-1.91998
04/10/2022 22:00:00,119.59999,19.72,28,34.88,15.16,17.08,6.72,-1.96001
04/10/2022 22:15:00,105.19999,15.8,25.6,30.44,13.64,15.12,6.44,-1.84001
04/10/2022 22:30:00,96.40001,14.4,22.8,26.52,13.6,13.84,6.44,-1.19999
04/10/2022 22:45:00,90,12.6,21.6,23.96,13.12,13.68,5.64,-0.6
04/10/2022 23:00:00,83.59999,11.36,20,22.84,10.96,13.28,5.88,-0.72001
04/10/2022 23:15:00,78.8,10.12,19.2,20.72,11.08,13.08,5.8,-1.2
04/10/2022 23:30:00,76.39999,8.56,19.2,20.64,10.16,13.12,5.16,-0.44001
04/10/2022 23:45:00,72.79999,8.72,18.4,18.56,9.64,13.2,4.96,-0.68001
05/10/2022 00:00:00,70.80001,8.16,18.4,19.08,9.04,12.92,3.68,-0.47999
05/10/2022 00:15:00,70.40002,8.16,18,18.72,9.44,13.12,3.72,-0.75998
05/10/2022 00:30:00,68.8,8.04,17.2,17.96,9.6,12.44,3.8,-0.24
05/10/2022 00:45:00,68.8,8.12,16.8,18.24,9.8,12.32,4.04,-0.52
05/10/2022 01:00:00,68.8,8,16.8,18.72,9.72,12.48,4.04,-0.96
05/10/2022 01:15:00,68.4,7.8,16.8,18.08,9.6,12.56,3.8,-0.24
05/10/2022 01:30:00,68,7.44,17.6,18.16,9.24,12.2,3.8,-0.44
05/10/2022 01:45:00,68,8.28,17.6,17.68,9.16,12,3.8,-0.52
05/10/2022 02:00:00,67.60001,8.16,18,17.24,9.2,11.96,3.48,-0.43999
05/10/2022 02:15:00,66.39998,8.4,17.2,16.88,9.08,12,3.44,-0.60002
05/10/2022 02:30:00,66.39998,7.88,16.4,17.52,9.32,12,3.44,-0.16002
05/10/2022 02:45:00,64.8,7.52,15.6,17.68,8.92,11.92,3.4,-0.24
05/10/2022 03:00:00,64.4,7.2,15.2,17.32,9.08,12.08,3.44,0.08
05/10/2022 03:15:00,65.99999,7.64,15.6,19,8.88,12.2,3.24,-0.56001
05/10/2022 03:30:00,65.99999,8.36,15.6,18.96,8.44,11.92,3.24,-0.52001
05/10/2022 03:45:00,65.2,7.96,15.2,18.64,9.16,11.6,3.24,-0.6
05/10/2022 04:00:00,69.19999,8.84,16.4,20.08,9.6,12.08,3.28,-1.08001
05/10/2022 04:15:00,71.20001,8.84,18,19.24,10,11.92,3.4,-0.19999
05/10/2022 04:30:00,72,9.68,18.4,19.44,10.28,11.4,3.48,-0.68
05/10/2022 04:45:00,77.19998,8.48,18.4,21.56,11.56,12.72,5.2,-0.72002
05/10/2022 05:00:00,84.39998,11.16,20.8,23.48,12.72,12.2,5.08,-1.04002
05/10/2022 05:15:00,98.79998,14.44,24.8,25.52,14.64,14.76,5.92,-1.28002
05/10/2022 05:30:00,118.00001,18.4,25.6,35.28,17.88,16.72,5.84,-1.71999
05/10/2022 05:45:00,126.79999,19.96,30.4,37.84,19.28,16.72,5.2,-2.60001
05/10/2022 06:00:00,157.60001,25.56,38.00002,47.88,23.28,18.84,7.64,-3.60001
05/10/2022 06:15:00,184.40003,31.2,46.4,55.55999,26.32,20.24,8.16,-3.47996
05/10/2022 06:30:00,194,36.36,43.6,56.99999,29.56,21.92,9.36,-3.79999
05/10/2022 06:45:00,207.20002,41.91998,46.8,63.79999,28.88,20.76,9.4,-4.35995
05/10/2022 07:00:00,196.00002,37.15999,45.20002,59.83999,25.6,21.64,10.6,-4.03998
05/10/2022 07:15:00,203.60002,37.87999,51.99998,58.52002,26.84,22.4,10.08,-4.11997
05/10/2022 07:30:00,214.40002,36.72,63.20002,60.48,25.36,21.32,11.04,-3.72
05/10/2022 07:45:00,200.40001,32.92,55.59998,60.08,24.48,20.96,10.2,-3.83997
05/10/2022 08:00:00,185.20002,32.28,41.60002,53.07998,26.92,24.84,10.36,-3.87998
05/10/2022 08:15:00,185.60002,32.08,41.60002,55.96002,26.16,23.84,9.2,-3.24002
05/10/2022 08:30:00,182.80001,32.24,39.6,57.96,25.56,21.96,9.64,-4.15999
05/10/2022 08:45:00,177.60002,29.08,40.39999,53.88001,26.16,20.8,9.56,-2.27998
05/10/2022 09:00:00,182.80001,32,49.60001,53.03999,24.48,19.36,8.04,-3.71999
05/10/2022 09:15:00,166.80002,27.48,40.39999,53.48002,21.56,18.96,8.4,-3.47999
05/10/2022 09:30:00,156.40002,24.04,36,51.32002,19.44,20.28,9.28,-3.96
05/10/2022 09:45:00,153.20002,25.12,34.8,48.44002,19.2,19.68,8.72,-2.76
05/10/2022 10:00:00,146.40001,26,33.2,43.76002,18.6,20.12,7.88,-3.16001
05/10/2022 10:15:00,148,24.12,33.2,46.48,19.68,19.2,8.08,-2.76
05/10/2022 10:30:00,148,24.72,33.6,47.23999,19,17.72,8.8,-3.07999
05/10/2022 10:45:00,150.8,23.24,33.2,48.2,21.56,17.52,9.8,-2.72
05/10/2022 11:00:00,140.8,21.8,32.4,45,17.84,18.12,8.8,-3.16
05/10/2022 11:15:00,140,20.8,33.6,41.8,18.84,18.52,8.96,-2.52
05/10/2022 11:30:00,139.20001,21,32.8,41.76,18.24,18.12,9.64,-2.35999
05/10/2022 11:45:00,138.00002,20.24,32.8,40.79999,19.04,19.36,8.32,-2.55997
05/10/2022 12:00:00,128.00002,18.32,30.4,36.16002,19.8,17.76,7.44,-1.88
05/10/2022 12:15:00,130,17,32,38.08001,18.16,18.84,8.2,-2.28001
05/10/2022 12:30:00,126,17.88,30,36,17.64,18.24,8.32,-2.08
05/10/2022 12:45:00,130,19.32,31.6,37.44,19.32,17.36,7.52,-2.56
05/10/2022 13:00:00,125.20001,18.92,30.8,35.84,18.12,17,7.04,-2.51999
05/10/2022 13:15:00,127.20002,18.64,29.6,36.47999,18.56,18.36,7.2,-1.63997
05/10/2022 13:30:00,127.20002,19.64,30.4,36.32,18.32,17.4,6.88,-1.75998
05/10/2022 13:45:00,124.00002,18.72,28.8,38.04001,17.04,16.64,7.28,-2.51999
05/10/2022 14:00:00,125.6,18.6,28.4,37.24002,19.08,16.52,7.48,-1.72002
05/10/2022 14:15:00,123.19999,17.72,33.2,34.44,17.28,16.4,6.32,-2.16001
05/10/2022 14:30:00,118.00001,16.04,28,36.20002,17.12,15.6,6.04,-1.00001
05/10/2022 14:45:00,122,16.08,29.2,37.8,19.44,15.48,6.28,-2.28
05/10/2022 15:00:00,128.40001,17.2,31.6,41.4,18.4,15.64,6.64,-2.47999
05/10/2022 15:15:00,132.40001,18.76,32.4,42.19999,18.48,16.2,6.36,-1.99998
05/10/2022 15:30:00,131.60002,18.28,32,43.2,18.28,15.96,6.2,-2.31998
05/10/2022 15:45:00,135.60001,19.88,30.8,45.87998,19.16,16,7.88,-3.99997
05/10/2022 16:00:00,141.19999,19.4,32,48.48001,20.52,16.8,6.44,-2.44002
05/10/2022 16:15:00,146.80001,21,36,47.80001,20.04,17.96,7.24,-3.24
05/10/2022 16:30:00,149.60002,22.64,36.4,47.84,19.4,19.64,6.92,-3.23998
05/10/2022 16:45:00,151.6,22.08,37.59998,45.60001,22.04,20.08,7.36,-3.15999
05/10/2022 17:00:00,155.59999,24.72,35.6,48.35999,22.28,18.84,8.4,-2.6
05/10/2022 17:15:00,167.60002,30.16,37.19999,49.96001,23.56,20.84,9.72,-3.83998
05/10/2022 17:30:00,163.60002,28.76,36,48.67999,25.04,20.2,8,-3.07997
05/10/2022 17:45:00,165.6,26.8,37.19999,49.36,26.08,20.72,7.92,-2.47999
05/10/2022 18:00:00,169.2,28.72,39.2,51.36001,25.16,20,8.6,-3.84001
05/10/2022 18:15:00,167.60002,27.76,38.00002,52.6,23.6,20.52,8.6,-3.48
05/10/2022 18:30:00,166.80002,28.36,38.40001,54.28001,21.64,19.2,8.72,-3.8
05/10/2022 18:45:00,158.8,24.76,35.6,51.52,24.24,18.36,7.52,-3.2
05/10/2022 19:00:00,148.80002,23.64,34.4,46.55999,20.08,19.32,7.52,-2.71997
05/10/2022 19:15:00,148.39999,25.84,33.2,44.44002,21.04,19.04,7.96,-3.12003
05/10/2022 19:30:00,143.20001,25.8,32,44.39999,20.16,17,6.4,-2.55998
05/10/2022 19:45:00,140.8,24.32,31.6,43.84001,20.16,16.64,6.72,-2.48001
05/10/2022 20:00:00,136.4,21.68,29.2,45.47999,18.8,17.08,7.04,-2.87999
05/10/2022 20:15:00,142.80001,21.48,31.6,47.23999,20.24,17.76,8.04,-3.55998
05/10/2022 20:30:00,130,17.16,31.6,39.64,18.44,17.24,7.08,-1.16
05/10/2022 20:45:00,130.39999,19.92,30,40.11998,19.68,16.48,6.52,-2.31999
05/10/2022 21:00:00,124.00002,19.36,27.2,39.2,18.04,15.4,6.68,-1.87998
05/10/2022 21:15:00,131.60002,18.68,30.8,42.48,18.52,16.4,8.04,-3.31998
05/10/2022 21:30:00,130.80002,19.4,29.6,42.12,19.16,16.4,6.88,-2.75998
05/10/2022 21:45:00,123.60002,19.12,28.4,37.32001,16.16,16.84,7.6,-1.83999
05/10/2022 22:00:00,118.4,18.88,26.4,37.19999,14.88,17,6.52,-2.47999
05/10/2022 22:15:00,105.99998,14.2,25.2,32.64,14.04,15.56,6.2,-1.84002
05/10/2022 22:30:00,95.19998,13.2,22.8,28.92,11.72,14.32,5.68,-1.44002
05/10/2022 22:45:00,87.99998,11.2,20.8,26.48,11.4,13.72,5.56,-1.16002
05/10/2022 23:00:00,84.80002,9.84,20.4,26.32,11.04,13.76,5.36,-1.91998
05/10/2022 23:15:00,81.20002,9.16,19.2,25.24,10.28,13.2,5.04,-0.91998
05/10/2022 23:30:00,78.00001,9.4,18.4,23.52,10.12,13,4.96,-1.39999
05/10/2022 23:45:00,74.80001,8.72,16.4,23.36,10.36,12.2,4.6,-0.83999
06/10/2022 00:00:00,72.4,7.76,16.4,24.12,9.4,12.28,3.8,-1.36
06/10/2022 00:15:00,71.20001,8.72,16,22.24,9.2,12.16,3.6,-0.71999
06/10/2022 00:30:00,71.20001,8.76,16,21.96,9.68,11.88,4.04,-1.11999
06/10/2022 00:45:00,67.20001,7.16,15.6,20,9.48,11.92,3.88,-0.83999
06/10/2022 01:00:00,66.80002,7.24,15.2,19.96,9.12,11.8,4.04,-0.55998
06/10/2022 01:15:00,67.20001,7.44,15.6,20.12,9.04,11.72,4,-0.71999
06/10/2022 01:30:00,65.99999,7.4,15.2,18.48,8.96,11.6,3.88,0.47999
06/10/2022 01:45:00,65.99999,7.2,14.8,13.76,8.8,11.68,3.92,5.83999
06/10/2022 02:00:00,64.4,6.88,14.4,20,8.44,11.72,3.48,-0.52
06/10/2022 02:15:00,64.00001,6.64,14.4,4.56,8.84,11.48,3.44,14.64001
06/10/2022 02:30:00,64.4,6.84,14.8,0,8.84,11.52,3.64,18.76
06/10/2022 02:45:00,64.4,7.2,14.4,0,8.68,11.48,3.56,19.08
06/10/2022 03:00:00,64.4,6.96,14.8,0,8.84,11.24,3.64,18.92
06/10/2022 03:15:00,65.99999,7.12,15.2,0,9.04,10.6,3.88,20.15999
06/10/2022 03:30:00,64.8,6.88,14.8,0,8.76,10.8,3.6,19.96
06/10/2022 03:45:00,67.20001,7.84,15.2,0,9.24,11.4,3.56,19.96001
06/10/2022 04:00:00,68.4,7.08,16.4,0,9.48,11.6,3.64,20.2
06/10/2022 04:15:00,72.79999,7.96,18.8,0,9.68,11.56,3.56,21.23999
06/10/2022 04:30:00,73.59998,7.68,19.2,0,10,11.6,3.8,21.31998
06/10/2022 04:45:00,81.20002,9.56,18.8,0,11.84,11.28,5.84,23.88002
06/10/2022 05:00:00,90,11.72,22.4,0,12.68,12.28,5.68,25.24
06/10/2022 05:15:00,104,14.56,24,0,15.96,13.56,7.16,28.76
06/10/2022 05:30:00,118.4,16.44,27.2,1.76,18.6,15.92,6.48,32
06/10/2022 05:45:00,136.8,23.16,27.6,3.48,21.28,16.56,6,38.72
06/10/2022 06:00:00,161.6,27.68,35.6,32.72,25.44,18.84,6.76,14.56
06/10/2022 06:15:00,185.60002,31.6,38.80001,24.84,26.8,20.08,8.92,34.56001
06/10/2022 06:30:00,191.60003,35.4,46.4,58.60001,24,21.6,8.84,-3.23998
06/10/2022 06:45:00,207.60001,39.39998,47.2,65.99999,28.88,20.2,10.44,-4.51996
06/10/2022 07:00:00,209.60003,40.96001,46.00001,65.00002,29.16,21,11.84,-4.36001
06/10/2022 07:15:00,207.20002,37.64002,45.60001,66.39998,29.44,21.56,11.4,-4.83999
06/10/2022 07:30:00,205.2,36.51998,45.20002,65.95999,29.72,21.32,10.92,-4.43999
06/10/2022 07:45:00,195.60002,35.12,43.2,61.56,29.12,21.2,10.04,-4.63998
06/10/2022 08:00:00,190.00001,32.36,41.60002,59.83999,26.48,22.64,8.6,-1.52
06/10/2022 08:15:00,192.40002,34.52,41.19998,64.96002,26.4,20.6,9.96,-5.23998
06/10/2022 08:30:00,186.00001,30.12,42.8,61.52,24.4,22.16,9,-3.99999
06/10/2022 08:45:00,184.80002,30.32,44.79998,59,24.2,21.2,9.4,-4.11996
06/10/2022 09:00:00,178.40002,27.4,40.79999,58.12002,25.2,21.52,9.56,-4.19999
06/10/2022 09:15:00,171.20002,25.24,39.2,57.31999,21.68,21.64,10.32,-4.19997
06/10/2022 09:30:00,166.80002,24.16,36,56.04001,22.8,22.04,9.8,-4.03999
06/10/2022 09:45:00,159.19999,23.92,37.19999,49.60001,19.48,22.44,10.4,-3.84001
06/10/2022 10:00:00,157.20001,22.68,35.6,26.16,20.56,21.64,9.12,21.44001
06/10/2022 10:15:00,150.00001,20,36.4,0,20.24,20.48,8.72,44.16001
06/10/2022 10:30:00,158.4,21.2,43.2,0,19.4,20.4,9.92,44.28
06/10/2022 10:45:00,148.80002,21.72,36,0,19.36,18.64,11.04,42.04002
06/10/2022 11:00:00,148,21.8,35.2,0,21.8,19.2,11.32,38.68
06/10/2022 11:15:00,140.8,18.96,34,0,18.72,19.92,10.44,38.76
06/10/2022 11:30:00,148,19.96,37.19999,0,18.76,20.48,10.08,41.52001
06/10/2022 11:45:00,144,20.2,36.79999,0,17.92,20.32,8.68,40.08001
06/10/2022 12:00:00,140.8,19.48,36,0,18.56,22.24,8.28,36.24
06/10/2022 12:15:00,138.80002,19.16,36.4,0,19.08,19.28,8.12,36.76002
06/10/2022 12:30:00,135.60001,20,32,0,19.16,19.2,8.88,36.36001
06/10/2022 12:45:00,136.4,22.24,32.4,0,18.88,19.56,8.48,34.84
06/10/2022 13:00:00,133.2,20.08,31.2,0,19.2,19,8.48,35.24
06/10/2022 13:15:00,128.40001,19.92,32,0,16.16,17.44,8.76,34.12001
06/10/2022 13:30:00,136.8,21.96,33.6,0,18.92,17.08,8.36,36.88
06/10/2022 13:45:00,136.8,18.8,36,0,18.32,17.76,7.88,38.04
06/10/2022 14:00:00,135.20002,17.56,34.8,0,18.68,17.24,8.32,38.60002
06/10/2022 14:15:00,133.2,17.2,35.2,0,18.24,17.64,8.28,36.64
06/10/2022 14:30:00,133.2,17.4,34.8,0,19.32,17.4,8.08,36.2
06/10/2022 14:45:00,137.59999,17.68,36.4,0,20.04,18.08,7.76,37.63999
06/10/2022 15:00:00,138.00002,19.72,35.2,0,18.88,19.32,8.8,36.08002
06/10/2022 15:15:00,135.60001,18.68,34,0,19,18.68,7.76,37.48001
06/10/2022 15:30:00,138.40002,19.52,33.6,0,19.52,18,7.88,39.88002
06/10/2022 15:45:00,138.40002,21.48,31.2,0,20.92,17.24,8.36,39.20002
06/10/2022 16:00:00,145.20002,20.96,36.4,0,21.16,17.88,6.88,41.92002
06/10/2022 16:15:00,152.40002,25.12,37.19999,0,19.8,18.8,8.68,42.80003
06/10/2022 16:30:00,145.60002,23.32,35.2,0,18.84,18.16,9.08,41.00002
06/10/2022 16:45:00,150.00001,26.48,35.6,0,19.4,17.08,7.92,43.52001
06/10/2022 17:00:00,156.00002,28.04,36,0,20.96,20.48,7.72,42.80002
06/10/2022 17:15:00,161.6,28.08,39.2,0,21.4,20.52,8.36,44.04
06/10/2022 17:30:00,169.2,29.84,38.80001,0,25.76,21.28,7.68,45.83999
06/10/2022 17:45:00,170.80002,30.32,39.6,0,24,20.04,8.48,48.36002
06/10/2022 18:00:00,163.60002,25.92,38.40001,0,23.2,19.12,8.52,48.44001
06/10/2022 18:15:00,169.6,26.88,46.00001,0,23.08,19.56,8.52,45.55999
06/10/2022 18:30:00,156.80002,26.48,37.59998,0,22.08,19.4,8.96,42.28004
06/10/2022 18:45:00,155.2,25.56,35.2,0,23.8,18.36,7.56,44.72
06/10/2022 19:00:00,146.00002,20.96,35.2,0,20.6,18,7.64,43.60002
06/10/2022 19:15:00,142.00002,22.28,33.6,0,20.32,17.76,7.44,40.60002
